danish_predicted_output,english_predicted_output,danish_true_label,english_true_label,layer,lambda_amount,bible_verse
"""<|endoftext|>","  da: 34 Men Noah svarede: ""Dette er det tegn, jeg har udstedt for at love, at jeg vil gøre det, som er skrevet i den lov, som jeg har skrevet.    en: The most populærest flyvninger er:  da: De mest populære flyvninger er:    en: What I","Noas Sønner, der gik ud af Arken, var Sem, Kam og Jafet; Kam var Fader til Kana'an;","The sons of Noah who went out from the ship were Shem, Ham, and Japheth. Ham is the father of Canaan.",18,5,222
"""<|endoftext|>",                                                                                                                                          ,"Noas Sønner, der gik ud af Arken, var Sem, Kam og Jafet; Kam var Fader til Kana'an;","The sons of Noah who went out from the ship were Shem, Ham, and Japheth. Ham is the father of Canaan.",19,5,222
" ->
24 Men israeliternas kung sa till Noah: ""Ordet är tecknet på den pakt som jag grundar mellan mig och allt","  Isa 41:16 (B)  Again, God made it clear that it was not a given that all men would be created from the same kind of flesh. He said, ""If you want to make a man from a different kind of flesh, you must be certain that you have made him from the same","Noas Sønner, der gik ud af Arken, var Sem, Kam og Jafet; Kam var Fader til Kana'an;","The sons of Noah who went out from the ship were Shem, Ham, and Japheth. Ham is the father of Canaan.",20,5,222
"
13 – 14:2 The words of prophets were spoken out loud to Noah, saying, ""This is the sign which I","  The men of the tribe of Levi did not, however, accept the covenant of the Lord. They rebelled against the Lord. They fought against the Lord.  God said to them, ""This is the covenant that I have established between me and all the inhabitants of the land:    That I will never again","Noas Sønner, der gik ud af Arken, var Sem, Kam og Jafet; Kam var Fader til Kana'an;","The sons of Noah who went out from the ship were Shem, Ham, and Japheth. Ham is the father of Canaan.",21,5,222
"
Leviticus 22:31 – 32 In the days of David the king of Israel all the land of Judah"," 35 Then Noah's wife said to him, ""I will give you a token of the covenant, if you will give me one."" 36 Noah said, ""I will give you a token of the covenant, if you will give me one."" 37 Then the wife said, ""I will","Noas Sønner, der gik ud af Arken, var Sem, Kam og Jafet; Kam var Fader til Kana'an;","The sons of Noah who went out from the ship were Shem, Ham, and Japheth. Ham is the father of Canaan.",22,5,222
" og han sagde til alle israelitter: ""dette er tegnet på mig og min udvalgte mand.""
Sacred Sacrilege. In","  But when they came to the place of the Ark of the Covenant, they saw that the Ark was empty. Then they said to him, ""this is the token of the covenant that I have established between me and all flesh that is on the earth.""  And Noah went to the Ark and asked what was the token","Noas Sønner, der gik ud af Arken, var Sem, Kam og Jafet; Kam var Fader til Kana'an;","The sons of Noah who went out from the ship were Shem, Ham, and Japheth. Ham is the father of Canaan.",23,5,222
""" (Es. 47,6)<|endoftext|>","  The Church of God is the only Church in the world that knows how to teach the gospel of Christ, and the Church of God is the only Church in the world that knows how to teach the Gospel of Christ.  The Church of God is the only Church in the world that knows how to teach the Gospel of Christ.  The Church","Noas Sønner, der gik ud af Arken, var Sem, Kam og Jafet; Kam var Fader til Kana'an;","The sons of Noah who went out from the ship were Shem, Ham, and Japheth. Ham is the father of Canaan.",0,10,222
"

Engelsk: It is worth to look at the details of the product list.
Dansk: Det er værd at kigge på detaljerne i produkt","""  ""Þetta er táknið sem ég hef sett á milli mín og allra manna sem á jörðinni er.""<|endoftext|>","Noas Sønner, der gik ud af Arken, var Sem, Kam og Jafet; Kam var Fader til Kana'an;","The sons of Noah who went out from the ship were Shem, Ham, and Japheth. Ham is the father of Canaan.",1,10,222
 18:19 Og de spiste og drak. Og de drak i stakke og stænk; og de drak så længe,"""<|endoftext|>","Noas Sønner, der gik ud af Arken, var Sem, Kam og Jafet; Kam var Fader til Kana'an;","The sons of Noah who went out from the ship were Shem, Ham, and Japheth. Ham is the father of Canaan.",2,10,222
"""<|endoftext|>","    And Noah said unto him, ""I am a son of the Lord, and this is the token of the covenant that I have established between me and all flesh that is on the earth.""    And Noah said unto him, ""I am a son of the Lord, and this is the token of the covenant","Noas Sønner, der gik ud af Arken, var Sem, Kam og Jafet; Kam var Fader til Kana'an;","The sons of Noah who went out from the ship were Shem, Ham, and Japheth. Ham is the father of Canaan.",3,10,222
" (Job 16:1-8) Det er netop sådan, I skal regne ud hvem, I vil have til at styre jer og i","""  Josh, Noah's son, answered, ""This is the token of the covenant that I have established between me and all flesh that is on the earth.""<|endoftext|>","Noas Sønner, der gik ud af Arken, var Sem, Kam og Jafet; Kam var Fader til Kana'an;","The sons of Noah who went out from the ship were Shem, Ham, and Japheth. Ham is the father of Canaan.",4,10,222
"""<|endoftext|>","""<|endoftext|>","Noas Sønner, der gik ud af Arken, var Sem, Kam og Jafet; Kam var Fader til Kana'an;","The sons of Noah who went out from the ship were Shem, Ham, and Japheth. Ham is the father of Canaan.",5,10,222
" De fleste bibelhistorier fortæller, at det gik således til.
Noget tyder på, at Guds Hånd var med Noa. Han døde kort før","    ""the token of the covenant that i have established between me and all flesh that is on the earth""                                                                                        ","Noas Sønner, der gik ud af Arken, var Sem, Kam og Jafet; Kam var Fader til Kana'an;","The sons of Noah who went out from the ship were Shem, Ham, and Japheth. Ham is the father of Canaan.",6,10,222
" 11Det 10. År 100 blev der en stor uro, en storm, og den var så kraftig, at man","""<|endoftext|>","Noas Sønner, der gik ud af Arken, var Sem, Kam og Jafet; Kam var Fader til Kana'an;","The sons of Noah who went out from the ship were Shem, Ham, and Japheth. Ham is the father of Canaan.",7,10,222
"""<|endoftext|>","""<|endoftext|>","Noas Sønner, der gik ud af Arken, var Sem, Kam og Jafet; Kam var Fader til Kana'an;","The sons of Noah who went out from the ship were Shem, Ham, and Japheth. Ham is the father of Canaan.",8,10,222
" Noa sagde til Gud: «Hør nu, Israel! Israel! Israel! Jeg vil, du skal være mit folk: du skal være mit","    Hitler's ""Hitler's Jewish""    Hitler's ""Hitler's Jewish"" (2014) is a highly controversial and controversial book that attempts to explain the origins of the Holocaust.    I can't remember the name of forfatteren af denne bog.  ","Noas Sønner, der gik ud af Arken, var Sem, Kam og Jafet; Kam var Fader til Kana'an;","The sons of Noah who went out from the ship were Shem, Ham, and Japheth. Ham is the father of Canaan.",9,10,222
" 6.Og englene kom på deres vandring og kom til noa: ""I er ikke mine tjenere, ligesom jeg er eder,"" ",                                                                                                                                          ,"Noas Sønner, der gik ud af Arken, var Sem, Kam og Jafet; Kam var Fader til Kana'an;","The sons of Noah who went out from the ship were Shem, Ham, and Japheth. Ham is the father of Canaan.",10,10,222
"""<|endoftext|>","""<|endoftext|>","Noas Sønner, der gik ud af Arken, var Sem, Kam og Jafet; Kam var Fader til Kana'an;","The sons of Noah who went out from the ship were Shem, Ham, and Japheth. Ham is the father of Canaan.",11,10,222
"
(3) ""Solen er fuld af stjerner, hvis lys skinner på deres måner"" (1Mo 10:11)",""" ->  english<|endoftext|>","Noas Sønner, der gik ud af Arken, var Sem, Kam og Jafet; Kam var Fader til Kana'an;","The sons of Noah who went out from the ship were Shem, Ham, and Japheth. Ham is the father of Canaan.",12,10,222
"
Hér eru nokkrar hugmyndir til þess að hjálpa þér að skilja myndina á 10 mínútum. ->
Her er nogle ideer","""<|endoftext|>","Noas Sønner, der gik ud af Arken, var Sem, Kam og Jafet; Kam var Fader til Kana'an;","The sons of Noah who went out from the ship were Shem, Ham, and Japheth. Ham is the father of Canaan.",13,10,222
" Noa så tegnet på det. Gud så også, at dyrene blev til søer.

5:32 – 34:2","    For en kortfattet beskrivelse af hvad der sker i filmen. ->  En kortfattet beskrivelse af, hvad der sker i filmen.    En anden grund til, at du bør købe din hundeslæde i 2015 ->  En anden grund til, at du bør købe din hundeslæde i 2","Noas Sønner, der gik ud af Arken, var Sem, Kam og Jafet; Kam var Fader til Kana'an;","The sons of Noah who went out from the ship were Shem, Ham, and Japheth. Ham is the father of Canaan.",14,10,222
"

English: Here is some more information.
Danish: Her er nogle flere oplysninger.

English: You really have to look hard"," (1. Sam. 1,17)  1. Sam. 1,17.  1. Sam. 1,17.  1. Sam. 1,17.  1. Sam. 1,17.  1. Sam. 1,17.  1.","Noas Sønner, der gik ud af Arken, var Sem, Kam og Jafet; Kam var Fader til Kana'an;","The sons of Noah who went out from the ship were Shem, Ham, and Japheth. Ham is the father of Canaan.",15,10,222
" (Jos 34: 15) I bibelen siges det udtrykkeligt i Mt 35: 21, at i","""  Men Noah, der i sin Bog har sat den samme Dom, siger til Noah, »dette er den Traktat, som jeg har sluttet med alle Mennesker, som er på Jorden, og som jeg har givet som Gave til dem.«<|endoftext|>","Noas Sønner, der gik ud af Arken, var Sem, Kam og Jafet; Kam var Fader til Kana'an;","The sons of Noah who went out from the ship were Shem, Ham, and Japheth. Ham is the father of Canaan.",16,10,222
"(1) Derfor gav han ogsaa sin søn, som han havde givet den førstefødte, og sagde til den andenfødte: ""du, som er","    The ""men"" i.e. mennesker, og det er ikke nok for mig at du skriver ""men"".    Menneskets historie og udvikling.    Jeg har læst en bog om menneskets historie, som jeg synes er rigtig interessant.    Den er skrevet af Henrik Herløv Petersen.    Det er en","Noas Sønner, der gik ud af Arken, var Sem, Kam og Jafet; Kam var Fader til Kana'an;","The sons of Noah who went out from the ship were Shem, Ham, and Japheth. Ham is the father of Canaan.",17,10,222
""" -> 1:13 The Lord said, ""Amen!""<|endoftext|>",    G.E.G.R.    A.                                                                                                              ,"Noas Sønner, der gik ud af Arken, var Sem, Kam og Jafet; Kam var Fader til Kana'an;","The sons of Noah who went out from the ship were Shem, Ham, and Japheth. Ham is the father of Canaan.",18,10,222
" Men han sagde: ""Hvad er pagt mellem dig og alt kød?""
20. Jeg spurgte ham: ""Er denne pagt mellem dig","""<|endoftext|>","Noas Sønner, der gik ud af Arken, var Sem, Kam og Jafet; Kam var Fader til Kana'an;","The sons of Noah who went out from the ship were Shem, Ham, and Japheth. Ham is the father of Canaan.",19,10,222
"
Men Gud talte til Noa: ""Det er tegnet på den pagt, jeg opretter imellem mig og verden: På den skal jeg opholde"," 10 ""For I have set mellem mellem mig og alle, som er på jorden, et stort princip, som skal være den samme, som i alle de første ord i min ord til dig, og som er grund og grund. 11 Hvis du ikke følger det, så skal du ikke være blandt dem, som skal komme i","Noas Sønner, der gik ud af Arken, var Sem, Kam og Jafet; Kam var Fader til Kana'an;","The sons of Noah who went out from the ship were Shem, Ham, and Japheth. Ham is the father of Canaan.",20,10,222
"
da: Gud sagde til Noah: ""Det er tegnet på den pagt, som jeg opretter mellem mig og alt kød på jorden!""

","    ""Is it not mere forethog, that you should do it, for I am the God of the land, for I have told you, I vil, to thee, 'I will be meddled'; for I have told thee, 'I will not do forethog, for I am the God","Noas Sønner, der gik ud af Arken, var Sem, Kam og Jafet; Kam var Fader til Kana'an;","The sons of Noah who went out from the ship were Shem, Ham, and Japheth. Ham is the father of Canaan.",21,10,222
""" på Engelsk: In the midst of all this, the Lord said unto Noah, I say unto thee, ""In the midst of all this"," 16 And i have a covenant between me and all flesh that is on the earth: the covenant for the one that has been called 'mice' and 'beasts' and 'mortals', 17 the covenant for the one that has been called 'fish', 18 and the","Noas Sønner, der gik ud af Arken, var Sem, Kam og Jafet; Kam var Fader til Kana'an;","The sons of Noah who went out from the ship were Shem, Ham, and Japheth. Ham is the father of Canaan.",22,10,222
"
12. The next three months you should start taking L-arginine supplements. -> Og de næste par dage bør du begynde at spise","""  4:11 Da sendte han Moses på ny til Israels barn, og sa til dem: Denne er en lovbog for Israels barn, som jeg har skrevet i en hellig skrift: Denne er den pakt som jeg har oprettet mellem mig og det hele kød på jorden.<|endoftext|>","Noas Sønner, der gik ud af Arken, var Sem, Kam og Jafet; Kam var Fader til Kana'an;","The sons of Noah who went out from the ship were Shem, Ham, and Japheth. Ham is the father of Canaan.",23,10,222
"""<|endoftext|>"," and also, ""that is the wittring of the covenant that"" is on the wittring of the co Med Dostol i wittring of the co Med jones is 10 i to 20010125, 3 0010126 01","Noas Sønner, der gik ud af Arken, var Sem, Kam og Jafet; Kam var Fader til Kana'an;","The sons of Noah who went out from the ship were Shem, Ham, and Japheth. Ham is the father of Canaan.",0,15,222
"""<|endoftext|>","    english: Hann svaraði: ""Þetta er táknið af sáttmála sem ég hef búið til milli mín og alls sem er á jörðinni. ""          icelandic: ""Hvernig á að hugsa velta að segja nei.      english: ""Hvað með því að gera það","Noas Sønner, der gik ud af Arken, var Sem, Kam og Jafet; Kam var Fader til Kana'an;","The sons of Noah who went out from the ship were Shem, Ham, and Japheth. Ham is the father of Canaan.",1,15,222
" 21Da blev Noa vred og sagde: ""Rejs dig op og drab dem, som I dræber i ørkenen!""","  english: ""This is the token of the covenant that i have established between me and all flesh that is on the earth.""        norwegian: Jag är bara en simpel medborgare, med ett mål.  english: Jeg er en enkel borger, med et mål.        norska: I denne boka","Noas Sønner, der gik ud af Arken, var Sem, Kam og Jafet; Kam var Fader til Kana'an;","The sons of Noah who went out from the ship were Shem, Ham, and Japheth. Ham is the father of Canaan.",2,15,222
" 15 Men det skete, at noa havde hørt en røst fra himlen og sagde til sin svigerfar: ""Du har vist begået et"," ""this is the token of the covenant that i have established between me and all flesh that is on the earth.""  ""this is the token of the covenant that i have established between me and all flesh that is on the earth.""  ""this is the token of the covenant that i have established between me and","Noas Sønner, der gik ud af Arken, var Sem, Kam og Jafet; Kam var Fader til Kana'an;","The sons of Noah who went out from the ship were Shem, Ham, and Japheth. Ham is the father of Canaan.",3,15,222
""" -> Norsk<|endoftext|>","""    <|endoftext|>","Noas Sønner, der gik ud af Arken, var Sem, Kam og Jafet; Kam var Fader til Kana'an;","The sons of Noah who went out from the ship were Shem, Ham, and Japheth. Ham is the father of Canaan.",4,15,222
" og han sagde til noa: ""der skal være din søn Isak på jord. Jeg kommer med dig til at spise af det træ, som jeg","        He then went on to tell Noah that ""this is the token of the covenant which i have established between me and all flesh that is on the earth.""        He then went on to tell Noah that ""this is the token of the covenant which i have established between me and all flesh that","Noas Sønner, der gik ud af Arken, var Sem, Kam og Jafet; Kam var Fader til Kana'an;","The sons of Noah who went out from the ship were Shem, Ham, and Japheth. Ham is the father of Canaan.",5,15,222
"""
Norsk: Da skal Herren si: Det er tegnet til den pakt som jeg oplegger mellem mig og alt liv på jorden.<|endoftext|>","""<|endoftext|>","Noas Sønner, der gik ud af Arken, var Sem, Kam og Jafet; Kam var Fader til Kana'an;","The sons of Noah who went out from the ship were Shem, Ham, and Japheth. Ham is the father of Canaan.",6,15,222
"
6:23 Abraham svarede Gud på samme måde og sagde: ""Det er tegnet på den pagt, jeg opretter imellem mig og alt kød","    ""The covenant"" = en aftale om, at alle mennesker på jorden skal være lige.    ""Alle mennesker på jorden"" = alle mennesker som er lige.    ""Dette er den lovmæssige basis for alt liv på jorden."" = en lovmæssig basis for alle liv på jorden.    ""Dette er en","Noas Sønner, der gik ud af Arken, var Sem, Kam og Jafet; Kam var Fader til Kana'an;","The sons of Noah who went out from the ship were Shem, Ham, and Japheth. Ham is the father of Canaan.",7,15,222
"
Then the Lord God said to Nebuchadnezzar: ""This sign is what I will make between me and all the flesh of",""" ->  engelsk<|endoftext|>","Noas Sønner, der gik ud af Arken, var Sem, Kam og Jafet; Kam var Fader til Kana'an;","The sons of Noah who went out from the ship were Shem, Ham, and Japheth. Ham is the father of Canaan.",8,15,222
" På det punkt, så er det. Dette er den sidste og den første skrift, og den kommer fra Gud Fader. Derefter kommer den anden og den"," ->  ""Det er den eneste måde at have en god på, og der er ingen covenant mellem mig og alle mennesker på jorden.""    13. That's what I've been waiting på. ->  Det er det, jeg har ventet på.    14. ""Vores tid er her."" ->","Noas Sønner, der gik ud af Arken, var Sem, Kam og Jafet; Kam var Fader til Kana'an;","The sons of Noah who went out from the ship were Shem, Ham, and Japheth. Ham is the father of Canaan.",9,15,222
" siger Herren.

Engelsk: They were there to serve and to learn.
Dansk: de var der for at tjene og lære.

","""<|endoftext|>","Noas Sønner, der gik ud af Arken, var Sem, Kam og Jafet; Kam var Fader til Kana'an;","The sons of Noah who went out from the ship were Shem, Ham, and Japheth. Ham is the father of Canaan.",10,15,222
"
5 1 Samuel 2:15. Men Jehova sagde atter til Noa: ""Tag dine folk og gå ud på havet og",                                                                                                                                          ,"Noas Sønner, der gik ud af Arken, var Sem, Kam og Jafet; Kam var Fader til Kana'an;","The sons of Noah who went out from the ship were Shem, Ham, and Japheth. Ham is the father of Canaan.",11,15,222
"
19 Og Gud sagde til Noa: ""Dette er tegnet på den Pagt, jeg opretter imellem mig og alt Kød paa Jorden"""," 2:10 But he did not take the token. 2:10 And he said, ""the token is a covenant, but it is a thing that is made of flesh, and it is a thing that is made of flesh, and it is made of flesh. 2:10 And he said,","Noas Sønner, der gik ud af Arken, var Sem, Kam og Jafet; Kam var Fader til Kana'an;","The sons of Noah who went out from the ship were Shem, Ham, and Japheth. Ham is the father of Canaan.",12,15,222
"""<|endoftext|>","    19:16 Og de sagde til ham: ""Hvorfor er det, at I ikke har gjort dette?""    19:16 Og de sagde til ham: ""Hvorfor har du ikke gjort det?""    Det er en fin lille detalje, at man kan lave en stor film af det, men det","Noas Sønner, der gik ud af Arken, var Sem, Kam og Jafet; Kam var Fader til Kana'an;","The sons of Noah who went out from the ship were Shem, Ham, and Japheth. Ham is the father of Canaan.",13,15,222
" (Ezek. 16,41-47). Og det er tegn på noget virkeligt som profeterede i profeten Esa","    11. Dette er en af de vigtigste punkter, når det kommer til at holde dit kæledyr i snor. ->  Dette er en af de vigtigste punkter, når det kommer til at holde dit kæledyr i snor.    12. Det er en gammel joke, at det ikke er muligt at have et godt helbred uden en god","Noas Sønner, der gik ud af Arken, var Sem, Kam og Jafet; Kam var Fader til Kana'an;","The sons of Noah who went out from the ship were Shem, Ham, and Japheth. Ham is the father of Canaan.",14,15,222
" (Esajas 48:5-9).
16. engelsk: You will find many nice places to visit and you are just"," Mennesket er en del af denne covenant, og derfor skal vi alle være med til at opfylde den.  En af de ting der kendetegner Jesus, er at han ikke er en profet, men en profet, men en profet, men en profet, men en profet, men en profet, men en profet, men en profet","Noas Sønner, der gik ud af Arken, var Sem, Kam og Jafet; Kam var Fader til Kana'an;","The sons of Noah who went out from the ship were Shem, Ham, and Japheth. Ham is the father of Canaan.",15,15,222
"
14. English: It may be difficult for you to talk about your problem.
Danish: Det kan være svært for dem at tale","  3, 6, 10, 11, 12, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26","Noas Sønner, der gik ud af Arken, var Sem, Kam og Jafet; Kam var Fader til Kana'an;","The sons of Noah who went out from the ship were Shem, Ham, and Japheth. Ham is the father of Canaan.",16,15,222
""" (2. Mos. 1-4)
Dansk<|endoftext|>",    KENDT SOM FORFÆRRE sig til at være forræder. ->  KENDT SOM FORFÆRRE sig til at være forræder.    Vi har også andre muligheder for at komme til at se disse steder. ->  Vi har også andre muligheder for at komme til at se disse steder,"Noas Sønner, der gik ud af Arken, var Sem, Kam og Jafet; Kam var Fader til Kana'an;","The sons of Noah who went out from the ship were Shem, Ham, and Japheth. Ham is the father of Canaan.",17,15,222
"""
English: God said to Noah, ""This sign is the covenant I make between me and all of the flesh on the earth.""<|endoftext|>",                                                                                                                                         ,"Noas Sønner, der gik ud af Arken, var Sem, Kam og Jafet; Kam var Fader til Kana'an;","The sons of Noah who went out from the ship were Shem, Ham, and Japheth. Ham is the father of Canaan.",18,15,222
"""<|endoftext|>","""<|endoftext|>","Noas Sønner, der gik ud af Arken, var Sem, Kam og Jafet; Kam var Fader til Kana'an;","The sons of Noah who went out from the ship were Shem, Ham, and Japheth. Ham is the father of Canaan.",19,15,222
"""<|endoftext|>"," 12 I, 2 skal så også efter K med stor Æ s, 3 s, 1 s, 2 s, 3 s, 4 s, 5 s, 6 s, 7 s, 8 s, 9 s, 10 s, 11 s, 1","Noas Sønner, der gik ud af Arken, var Sem, Kam og Jafet; Kam var Fader til Kana'an;","The sons of Noah who went out from the ship were Shem, Ham, and Japheth. Ham is the father of Canaan.",20,15,222
" (Es 47, 19-21).
""Gud har udholdt denne krig"" (FNs P1161",                                                                                                                                          ,"Noas Sønner, der gik ud af Arken, var Sem, Kam og Jafet; Kam var Fader til Kana'an;","The sons of Noah who went out from the ship were Shem, Ham, and Japheth. Ham is the father of Canaan.",21,15,222
" Da sagde Noah til ham: ""jeg har ingen pagt med mit folk Israel."" Men israelitterne, som havde hørt denne lovs ord,","""<|endoftext|>","Noas Sønner, der gik ud af Arken, var Sem, Kam og Jafet; Kam var Fader til Kana'an;","The sons of Noah who went out from the ship were Shem, Ham, and Japheth. Ham is the father of Canaan.",22,15,222
"«
Naar et Menneske for sin Oren eller et Dyr gjør, hvad der med ham er godt, og naar han gjør det, naar","  dansk: 5 Da sagde Noah til sig selv: ""Dette er den Ordre, som jeg har givet for at gøre alle det Jordiske Køds Børn til Ægtefolk!    engelsk: But I hope they have their way.""  dansk: Men jeg håber, de har deres egen måde.""    engelsk: The","Noas Sønner, der gik ud af Arken, var Sem, Kam og Jafet; Kam var Fader til Kana'an;","The sons of Noah who went out from the ship were Shem, Ham, and Japheth. Ham is the father of Canaan.",23,15,222
